Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Money Supply M2,1977-09-30T00:00:00,1246.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:20:00
United States,Money Supply M2,1977-10-31T00:00:00,1254,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1977-11-30T00:00:00,1262.4,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1977-12-31T00:00:00,1270.3,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-01-31T00:00:00,1279.7,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1978-02-28T00:00:00,1285.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-03-31T00:00:00,1292.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-04-30T00:00:00,1300.4,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1978-05-31T00:00:00,1310.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-06-30T00:00:00,1318.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-07-31T00:00:00,1324.1,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1978-08-31T00:00:00,1333.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-09-30T00:00:00,1345,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-10-31T00:00:00,1352.3,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1978-11-30T00:00:00,1359.1,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1978-12-31T00:00:00,1366,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-01-31T00:00:00,1371.6,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-02-28T00:00:00,1377.8,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-03-31T00:00:00,1387.8,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-04-30T00:00:00,1402.1,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1979-05-31T00:00:00,1410.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-06-30T00:00:00,1423,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-07-31T00:00:00,1434.8,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1979-08-31T00:00:00,1446.6,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-09-30T00:00:00,1454.1,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1979-10-31T00:00:00,1460.4,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-11-30T00:00:00,1465.9,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1979-12-31T00:00:00,1473.7,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1980-01-31T00:00:00,1482.7,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-02-29T00:00:00,1494.6,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-03-31T00:00:00,1499.8,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1980-04-30T00:00:00,1502.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-05-31T00:00:00,1512.3,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-06-30T00:00:00,1529.2,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1980-07-31T00:00:00,1545.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-08-31T00:00:00,1561.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-09-30T00:00:00,1574,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-10-31T00:00:00,1584.8,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1980-11-30T00:00:00,1595.8,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1980-12-31T00:00:00,1599.8,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-01-31T00:00:00,1606.9,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-02-28T00:00:00,1618.7,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1981-03-31T00:00:00,1636.6,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1981-04-30T00:00:00,1659.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-05-31T00:00:00,1664.2,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-06-30T00:00:00,1670.3,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-07-31T00:00:00,1681.9,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-08-31T00:00:00,1694.3,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1981-09-30T00:00:00,1706,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-10-31T00:00:00,1721.8,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1981-11-30T00:00:00,1736.1,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1981-12-31T00:00:00,1755.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-01-31T00:00:00,1770.4,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-02-28T00:00:00,1774.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-03-31T00:00:00,1786.5,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-04-30T00:00:00,1803.9,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-05-31T00:00:00,1815.4,Monthly,UNITEDSTAMONSUPM2,2015-04-25T21:13:00
United States,Money Supply M2,1982-06-30T00:00:00,1826,Monthly,UNITEDSTAMONSUPM2,2012-09-29T00:21:00
United States,Money Supply M2,1982-07-31T00:00:00,1831.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1982-08-31T00:00:00,1845.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1982-09-30T00:00:00,1858.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1982-10-31T00:00:00,1869.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1982-11-30T00:00:00,1883.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1982-12-31T00:00:00,1905.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-01-31T00:00:00,1959.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-02-28T00:00:00,1996.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-03-31T00:00:00,2015.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-04-30T00:00:00,2028.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-05-31T00:00:00,2043.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-06-30T00:00:00,2053.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-07-31T00:00:00,2064.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-08-31T00:00:00,2074,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-09-30T00:00:00,2083.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-10-31T00:00:00,2099.2,Monthly,UNITEDSTAMONSUPM2,2024-04-24T13:20:00
United States,Money Supply M2,1983-11-30T00:00:00,2112.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1983-12-31T00:00:00,2123.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-01-31T00:00:00,2138.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-02-29T00:00:00,2158.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-03-31T00:00:00,2175.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-04-30T00:00:00,2191.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-05-31T00:00:00,2204.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-06-30T00:00:00,2215.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-07-31T00:00:00,2223.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-08-31T00:00:00,2230.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-09-30T00:00:00,2244.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-10-31T00:00:00,2258.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-11-30T00:00:00,2281.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1984-12-31T00:00:00,2306.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-01-31T00:00:00,2332.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-02-28T00:00:00,2354.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-03-31T00:00:00,2366.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-04-30T00:00:00,2375.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-05-31T00:00:00,2389.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-06-30T00:00:00,2412.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-07-31T00:00:00,2429.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-08-31T00:00:00,2444,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-09-30T00:00:00,2456.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-10-31T00:00:00,2468,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-11-30T00:00:00,2477.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1985-12-31T00:00:00,2492.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-01-31T00:00:00,2502.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-02-28T00:00:00,2512.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-03-31T00:00:00,2533.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-04-30T00:00:00,2557.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-05-31T00:00:00,2584.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-06-30T00:00:00,2605,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-07-31T00:00:00,2626.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-08-31T00:00:00,2646.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-09-30T00:00:00,2667.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-10-31T00:00:00,2687.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-11-30T00:00:00,2701.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1986-12-31T00:00:00,2728,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-01-31T00:00:00,2743.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-02-28T00:00:00,2747.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-03-31T00:00:00,2753.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-04-30T00:00:00,2767.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-05-31T00:00:00,2772.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-06-30T00:00:00,2774.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-07-31T00:00:00,2779,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-08-31T00:00:00,2788.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-09-30T00:00:00,2799.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-10-31T00:00:00,2814.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-11-30T00:00:00,2818.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1987-12-31T00:00:00,2826.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-01-31T00:00:00,2847.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-02-29T00:00:00,2870.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-03-31T00:00:00,2890.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-04-30T00:00:00,2910.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-05-31T00:00:00,2926,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-06-30T00:00:00,2938.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-07-31T00:00:00,2947.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-08-31T00:00:00,2952,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-09-30T00:00:00,2956.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-10-31T00:00:00,2965.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-11-30T00:00:00,2980.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1988-12-31T00:00:00,2988.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-01-31T00:00:00,2991.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-02-28T00:00:00,2992.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-03-31T00:00:00,2999.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-04-30T00:00:00,3006,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-05-31T00:00:00,3011.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-06-30T00:00:00,3027.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-07-31T00:00:00,3052.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-08-31T00:00:00,3074.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-09-30T00:00:00,3092.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-10-31T00:00:00,3114.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-11-30T00:00:00,3133.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1989-12-31T00:00:00,3152.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-01-31T00:00:00,3166.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-02-28T00:00:00,3179.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-03-31T00:00:00,3190.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-04-30T00:00:00,3201.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-05-31T00:00:00,3200.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-06-30T00:00:00,3213.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-07-31T00:00:00,3224.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-08-31T00:00:00,3242,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-09-30T00:00:00,3254.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-10-31T00:00:00,3259.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-11-30T00:00:00,3262.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1990-12-31T00:00:00,3271.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-01-31T00:00:00,3287.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-02-28T00:00:00,3304.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-03-31T00:00:00,3321.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-04-30T00:00:00,3332.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-05-31T00:00:00,3343,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-06-30T00:00:00,3351.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-07-31T00:00:00,3356.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-08-31T00:00:00,3355,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-09-30T00:00:00,3354.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-10-31T00:00:00,3360.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-11-30T00:00:00,3365.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1991-12-31T00:00:00,3372.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-01-31T00:00:00,3381.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-02-29T00:00:00,3400,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-03-31T00:00:00,3403.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-04-30T00:00:00,3399.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-05-31T00:00:00,3398.6,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-06-30T00:00:00,3393.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-07-31T00:00:00,3393.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-08-31T00:00:00,3398.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-09-30T00:00:00,3410.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-10-31T00:00:00,3423.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-11-30T00:00:00,3426.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1992-12-31T00:00:00,3424.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-01-31T00:00:00,3419.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-02-28T00:00:00,3414.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-03-31T00:00:00,3411.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-04-30T00:00:00,3411.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-05-31T00:00:00,3436.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-06-30T00:00:00,3442.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-07-31T00:00:00,3442,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-08-31T00:00:00,3445.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-09-30T00:00:00,3452.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-10-31T00:00:00,3456.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-11-30T00:00:00,3470.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1993-12-31T00:00:00,3474.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-01-31T00:00:00,3474.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-02-28T00:00:00,3475.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-03-31T00:00:00,3480.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-04-30T00:00:00,3481.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-05-31T00:00:00,3490.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-06-30T00:00:00,3479.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-07-31T00:00:00,3488.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-08-31T00:00:00,3485.7,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-09-30T00:00:00,3486.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-10-31T00:00:00,3484.3,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-11-30T00:00:00,3487.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1994-12-31T00:00:00,3486.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-01-31T00:00:00,3492.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-02-28T00:00:00,3489.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-03-31T00:00:00,3491.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-04-30T00:00:00,3499.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-05-31T00:00:00,3524.2,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-06-30T00:00:00,3548.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-07-31T00:00:00,3567.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-08-31T00:00:00,3589,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-09-30T00:00:00,3602.1,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-10-31T00:00:00,3613.4,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-11-30T00:00:00,3619.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1995-12-31T00:00:00,3629.5,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1996-01-31T00:00:00,3647.9,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
United States,Money Supply M2,1996-02-29T00:00:00,3661.8,Monthly,UNITEDSTAMONSUPM2,2020-07-13T15:12:00
