Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Banks Balance Sheet,1999-02-17T00:00:00,5279.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-02-24T00:00:00,5246.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-03-03T00:00:00,5256.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-03-10T00:00:00,5232.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-03-17T00:00:00,5207.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-03-24T00:00:00,5204.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-03-31T00:00:00,5236.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-04-07T00:00:00,5236.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-04-14T00:00:00,5249.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-04-21T00:00:00,5237.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-04-28T00:00:00,5252,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-05-05T00:00:00,5259,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-05-12T00:00:00,5245.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-05-19T00:00:00,5241.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-05-26T00:00:00,5232.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-06-02T00:00:00,5326.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-06-09T00:00:00,5260.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-06-16T00:00:00,5304.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-06-23T00:00:00,5294.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-06-30T00:00:00,5317.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-07-07T00:00:00,5314.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-07-14T00:00:00,5279.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-07-21T00:00:00,5245.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-07-28T00:00:00,5245.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-08-04T00:00:00,5268.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-08-11T00:00:00,5274.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-08-18T00:00:00,5271.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-08-25T00:00:00,5271.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-09-01T00:00:00,5329.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-09-08T00:00:00,5340.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-09-15T00:00:00,5349.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-09-22T00:00:00,5349.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-09-29T00:00:00,5357.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-10-06T00:00:00,5371.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-10-13T00:00:00,5399.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-10-20T00:00:00,5388.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-10-27T00:00:00,5416.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-11-03T00:00:00,5453.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-11-10T00:00:00,5459.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-11-17T00:00:00,5490.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-11-24T00:00:00,5535.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-12-01T00:00:00,5592.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-12-08T00:00:00,5559,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-12-15T00:00:00,5629.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-12-22T00:00:00,5655.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,1999-12-29T00:00:00,5669.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-01-05T00:00:00,5628.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-01-12T00:00:00,5616.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-01-19T00:00:00,5649.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-01-26T00:00:00,5613.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-02-02T00:00:00,5633.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-02-09T00:00:00,5623.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-02-16T00:00:00,5636.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-02-23T00:00:00,5660,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-03-01T00:00:00,5702.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-03-08T00:00:00,5693.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-03-15T00:00:00,5688.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-03-22T00:00:00,5668.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-03-29T00:00:00,5676.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-04-05T00:00:00,5719.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-04-12T00:00:00,5728.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-04-19T00:00:00,5758.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-04-26T00:00:00,5784.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-05-03T00:00:00,5821.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-05-10T00:00:00,5798.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-05-17T00:00:00,5810.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-05-24T00:00:00,5786.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-05-31T00:00:00,5892.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-06-07T00:00:00,5817.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-06-14T00:00:00,5839.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-06-21T00:00:00,5851.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-06-28T00:00:00,5857.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-07-05T00:00:00,5903.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-07-12T00:00:00,5835.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-07-19T00:00:00,5850.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-07-26T00:00:00,5858.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-08-02T00:00:00,5890,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-08-09T00:00:00,5881,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-08-16T00:00:00,5887.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-08-23T00:00:00,5886.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-08-30T00:00:00,5913.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-09-06T00:00:00,5976,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-09-13T00:00:00,5949,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-09-20T00:00:00,5983,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-09-27T00:00:00,5938.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-10-04T00:00:00,5969.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-10-11T00:00:00,5995.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-10-18T00:00:00,5983.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-10-25T00:00:00,5979.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-11-01T00:00:00,6051.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-11-08T00:00:00,6009,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-11-15T00:00:00,6026,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-11-22T00:00:00,6030.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-11-29T00:00:00,6051,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-12-06T00:00:00,6073.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-12-13T00:00:00,6092.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-12-20T00:00:00,6131.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2000-12-27T00:00:00,6181.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-01-03T00:00:00,6234.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-01-10T00:00:00,6172,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-01-17T00:00:00,6208.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-01-24T00:00:00,6155.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-01-31T00:00:00,6190.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-02-07T00:00:00,6123.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-02-14T00:00:00,6113.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-02-21T00:00:00,6145.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-02-28T00:00:00,6191.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-03-07T00:00:00,6167.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-03-14T00:00:00,6157.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-03-21T00:00:00,6178.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-03-28T00:00:00,6148.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-04-04T00:00:00,6219.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-04-11T00:00:00,6212.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-04-18T00:00:00,6249.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-04-25T00:00:00,6214.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-05-02T00:00:00,6236.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-05-09T00:00:00,6204.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-05-16T00:00:00,6197.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-05-23T00:00:00,6151,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-05-30T00:00:00,6246.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-06-06T00:00:00,6200.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-06-13T00:00:00,6184.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-06-20T00:00:00,6179.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-06-27T00:00:00,6157,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-07-04T00:00:00,6213.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-07-11T00:00:00,6143.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-07-18T00:00:00,6156,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-07-25T00:00:00,6164.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-08-01T00:00:00,6264.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-08-08T00:00:00,6196.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-08-15T00:00:00,6202.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-08-22T00:00:00,6190.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-08-29T00:00:00,6239.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-09-05T00:00:00,6326,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-09-12T00:00:00,6741.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-09-19T00:00:00,6458.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-09-26T00:00:00,6363.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-10-03T00:00:00,6374.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-10-10T00:00:00,6391,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-10-17T00:00:00,6373.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-10-24T00:00:00,6343.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-10-31T00:00:00,6461.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-11-07T00:00:00,6446.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-11-14T00:00:00,6492.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-11-21T00:00:00,6428.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-11-28T00:00:00,6417.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-12-05T00:00:00,6452.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-12-12T00:00:00,6459.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-12-19T00:00:00,6434.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2001-12-26T00:00:00,6460.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-01-02T00:00:00,6475.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-01-09T00:00:00,6423.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-01-16T00:00:00,6403.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-01-23T00:00:00,6420.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-01-30T00:00:00,6375.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-02-06T00:00:00,6390.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-02-13T00:00:00,6369.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-02-20T00:00:00,6397.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-02-27T00:00:00,6363.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-03-06T00:00:00,6351.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-03-13T00:00:00,6309.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-03-20T00:00:00,6319.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-03-27T00:00:00,6315.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-04-03T00:00:00,6370.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-04-10T00:00:00,6366.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-04-17T00:00:00,6382.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-04-24T00:00:00,6351.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-05-01T00:00:00,6408.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-05-08T00:00:00,6350.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-05-15T00:00:00,6387.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-05-22T00:00:00,6352.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-05-29T00:00:00,6419.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-06-05T00:00:00,6415,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-06-12T00:00:00,6402.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-06-19T00:00:00,6415.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-06-26T00:00:00,6406,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-07-03T00:00:00,6421.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-07-10T00:00:00,6404.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-07-17T00:00:00,6403.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-07-24T00:00:00,6446.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-07-31T00:00:00,6520.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-08-07T00:00:00,6512.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-08-14T00:00:00,6563.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-08-21T00:00:00,6539.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-08-28T00:00:00,6567.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-09-04T00:00:00,6707.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-09-11T00:00:00,6625.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-09-18T00:00:00,6651.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-09-25T00:00:00,6636.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-10-02T00:00:00,6725.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-10-09T00:00:00,6716.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-10-16T00:00:00,6772.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-10-23T00:00:00,6723,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-10-30T00:00:00,6802,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-11-06T00:00:00,6858.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-11-13T00:00:00,6918.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-11-20T00:00:00,6841.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-11-27T00:00:00,6905.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-12-04T00:00:00,6888.4,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-12-11T00:00:00,6986.5,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-12-18T00:00:00,7011,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2002-12-25T00:00:00,7038.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-01-01T00:00:00,6988.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-01-08T00:00:00,6923.1,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-01-15T00:00:00,6941.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-01-22T00:00:00,6934.2,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-01-29T00:00:00,6900.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-02-05T00:00:00,6975.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-02-12T00:00:00,6965.6,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-02-19T00:00:00,7016.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-02-26T00:00:00,6997.8,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-03-05T00:00:00,7069.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-03-12T00:00:00,7059.9,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-03-19T00:00:00,7002.7,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
United States,Banks Balance Sheet,2003-03-26T00:00:00,6958.3,Weekly,UNITEDSTABANBALSHE,2021-02-22T15:29:00
